Config ID,Window,K,Hidden Size,Num Layers,Ridge Alpha,Input Scaling,RMSE,MAE,MAPE,Training Time
728,124,1,50,1,0.01,0.7,240.7857703583645,167.37915973821273,0.01392382786357012,0.036522388458251905
729,124,1,50,1,0.01,0.1,301.6509109196479,216.3202736770865,0.017300036798567935,0.03663565895774143
730,124,1,50,1,0.1,0.1,497.6710042082996,350.6376146057921,0.027754337729604436,0.03631411899219856
731,124,1,50,1,0.1,0.3,307.08250432441645,220.24383994687057,0.017597439329312417,0.03731276772238988
732,124,1,50,1,0.1,0.5,265.11442753816516,189.21525917414985,0.015279897544364408,0.03726014223965727
733,124,1,50,1,0.1,0.7,249.7753726156093,176.6672503856079,0.014415118884170491,0.036946643482555004
734,124,1,50,1,0.1,0.1,497.7244744091273,350.68308498638146,0.027762194776780737,0.037284894423051274
735,124,1,50,1,1.0,0.1,899.5992388188049,685.8053461503149,0.05265375409161168,0.03738752278414637
736,124,1,50,1,1.0,0.3,510.74999956674424,359.86393221240957,0.028471268159751473,0.03680664842778982
737,124,1,50,1,1.0,0.5,398.8965357024037,283.37797301389816,0.02251839696469729,0.03677734461697659
738,124,1,50,1,1.0,0.7,344.69377674529875,246.7620636643239,0.01963971088315781,0.040312832052057386
739,124,1,50,1,1.0,0.1,899.4797510289701,685.7044206374293,0.052635907935286635,0.04194571755149143
740,124,1,50,3,0.001,0.1,241.73339897298135,169.86234131078916,0.013994787823218063,0.14385739239779383
741,124,1,50,3,0.001,0.3,242.15403934669084,168.12116406881827,0.013991819098313972,0.14265983754938294
742,124,1,50,3,0.001,0.5,244.23966453035172,169.63209405929297,0.014082908839657236,0.14525014703924002
743,124,1,50,3,0.001,0.7,245.00572998902533,170.2646242384428,0.014113913066494555,0.14318082549355243
744,124,1,50,3,0.001,0.1,241.72288572469625,169.84586222020047,0.01399462675325759,0.14839783581820398
745,124,1,50,3,0.01,0.1,301.49751326748407,216.20319617779987,0.01729405640500219,0.14236383004622022
746,124,1,50,3,0.01,0.3,242.51607003345637,170.5632661783848,0.014032442045697209,0.1429151188243519
747,124,1,50,3,0.01,0.5,239.53317688505646,166.9392167191103,0.013871904208098118,0.1543053713711825
748,124,1,50,3,0.01,0.7,240.69317240105485,167.20991214566322,0.013919244977717637,0.15451975302262738
749,124,1,50,3,0.01,0.1,301.4634721708862,216.18759819077493,0.01729217375245599,0.14358139038085935
750,124,1,50,3,0.1,0.1,497.38058613646774,350.43874287506776,0.027729713999999007,0.14543197371742939
751,124,1,50,3,0.1,0.3,307.00577019821395,220.17546935070197,0.01759084047982771,0.1615135019475763
752,124,1,50,3,0.1,0.5,265.07906634128625,189.21852716609018,0.015278287914829027,0.14171249216253104
753,124,1,50,3,0.1,0.7,249.8792106894045,176.8427575892349,0.01442113491307092,0.1415020552548495
754,124,1,50,3,0.1,0.1,497.48322170299036,350.50132292991645,0.027736656107722045,0.15068526701493692
755,124,1,50,3,1.0,0.1,899.6136308135639,685.8098886637304,0.05263827144995155,0.14348155801946463
756,124,1,50,3,1.0,0.3,510.97866800312534,359.99968030761414,0.028468930826568043,0.14370287548411972
757,124,1,50,3,1.0,0.5,398.90386991892285,283.3992571210887,0.022518599391670665,0.14339395002885294
758,124,1,50,3,1.0,0.7,344.64746288314507,246.70983461043306,0.019631870687351102,0.14285713976079764
759,124,1,50,3,1.0,0.1,899.278660680378,685.5360705421579,0.05262999877565362,0.14237169785933057
760,124,1,50,5,0.001,0.1,241.72955281818133,169.86063356571697,0.013995125068273873,0.24863878163424402
761,124,1,50,5,0.001,0.3,242.12900315316344,168.09940684292312,0.013991048513407083,0.24733920530839396
762,124,1,50,5,0.001,0.5,244.22766526375491,169.63308594415426,0.014082753471731064,0.26712411100214173
763,124,1,50,5,0.001,0.7,244.98939421316706,170.25112270189618,0.014115886794382982,0.24858058582652695
764,124,1,50,5,0.001,0.1,241.73336395169056,169.86298251798598,0.013994727250478428,0.2498577291315252
765,124,1,50,5,0.01,0.1,301.46271419752304,216.18414096062853,0.017293640311481156,0.25335788726806635
766,124,1,50,5,0.01,0.3,242.48315626440254,170.5228860334078,0.014031463068221554,0.24778608842329541
767,124,1,50,5,0.01,0.5,239.50011887638328,166.8974775901633,0.013868653187259227,0.24745223738930439
768,124,1,50,5,0.01,0.7,240.7207115716715,167.24001873089776,0.013920987676374319,0.2498077045787464
769,124,1,50,5,0.01,0.1,301.41914860015356,216.1517390444329,0.01729138738537693,0.2553055719895796
770,124,1,50,5,0.1,0.1,497.2574237585315,350.34589890756007,0.027733460917981467,0.2720478231256658
771,124,1,50,5,0.1,0.3,306.9982586858562,220.16641790270114,0.01758985194404148,0.2502441839738325
772,124,1,50,5,0.1,0.5,265.05597910383756,189.1606612559266,0.015275523808015752,0.24951139363375574
773,124,1,50,5,0.1,0.7,249.78965373688595,176.6860476609186,0.014414772289363074,0.24697626720775254
774,124,1,50,5,0.1,0.1,497.2832360915126,350.36059507274734,0.027738302342902876,0.24742468920621
775,124,1,50,5,1.0,0.1,899.4061785353038,685.6378205683986,0.05263167738523544,0.2508929209275679
776,124,1,50,5,1.0,0.3,510.61530508011106,359.7578656172974,0.02846222253645252,0.2499600757252086
777,124,1,50,5,1.0,0.5,399.0140376249166,283.4623484875429,0.022512418010520528,0.255056619644165
778,124,1,50,5,1.0,0.7,344.66814239416794,246.71161892959043,0.01963270196538639,0.26893964680758387
779,124,1,50,5,1.0,0.1,899.5743895919986,685.7861720940751,0.05263624169432345,0.24960559064691712
780,124,1,50,7,0.001,0.1,241.74167010792834,169.86910387088813,0.013995028884099099,0.35921179164539685
781,124,1,50,7,0.001,0.3,242.1598306235608,168.12417695618876,0.013992584689626454,0.3551531488245183
782,124,1,50,7,0.001,0.5,244.217619438144,169.61802193675496,0.014083981410775671,0.35507024418223987
783,124,1,50,7,0.001,0.7,245.0335260636571,170.32946644820152,0.014117056244324482,0.3543821681629527
784,124,1,50,7,0.001,0.1,241.7320101027165,169.8576375907758,0.013994631953160546,0.3742723681709983
785,124,1,50,7,0.01,0.1,301.35434281676555,216.1086002523546,0.017292734191749527,0.35527938062494446
786,124,1,50,7,0.01,0.3,242.48941564703674,170.52122775548358,0.014032125022616164,0.3554540764201771
787,124,1,50,7,0.01,0.5,239.55001229687653,166.97787975712757,0.013871595443707809,0.3521661324934526
788,124,1,50,7,0.01,0.7,240.6971916647462,167.19713454025276,0.013919190047356837,0.35641286589882587
789,124,1,50,7,0.01,0.1,301.34514208655816,216.10180147245265,0.017290245960648536,0.35540886358781293
790,124,1,50,7,0.1,0.1,497.32488332580374,350.3885310760961,0.027739638862477146,0.37542802637273615
791,124,1,50,7,0.1,0.3,306.91322707407056,220.11310391034442,0.017589574662350182,0.35421334613453254
792,124,1,50,7,0.1,0.5,265.0166333345242,189.14253560980185,0.015273863311759846,0.35603378035805444
793,124,1,50,7,0.1,0.7,249.81613767852568,176.73841820872488,0.014417134029608019,0.3547258593819358
794,124,1,50,7,0.1,0.1,497.19587167775404,350.3008873886763,0.02773539216854911,0.3540437655015425
795,124,1,50,7,1.0,0.1,899.3082929262989,685.5681892256107,0.052629108962371565,0.35502212697809393
796,124,1,50,7,1.0,0.3,510.8727218113778,359.92279038948465,0.028466591089808237,0.3815655925057151
797,124,1,50,7,1.0,0.5,398.7068294458471,283.2418664564516,0.02251075948985057,0.3551594777540727
798,124,1,50,7,1.0,0.7,344.7682388280131,246.78508510402526,0.019635547551470935,0.3560406077991832
799,124,1,50,7,1.0,0.1,899.3840416478756,685.6270483419356,0.05262833093189829,0.35404790531505237
800,124,1,100,1,0.001,0.1,241.76813903443733,169.89062173451546,0.01399584498542311,0.08842550624500617
801,124,1,100,1,0.001,0.3,242.12517506282367,168.08563320194438,0.0139894768042713,0.08630891279740761
802,124,1,100,1,0.001,0.5,244.17502210142672,169.53368733158993,0.014080558257910354,0.08574730699712575
803,124,1,100,1,0.001,0.7,245.00291653661552,170.2322469680658,0.0141217906716407,0.08586070754311294
804,124,1,100,1,0.001,0.1,241.72452316168074,169.8613185156742,0.01399507003968748,0.08669718829068268
805,124,1,100,1,0.01,0.1,301.5012427059096,216.21664698540945,0.017295562238994755,0.08634946563027115
806,124,1,100,1,0.01,0.3,242.4997065741518,170.5213829316249,0.0140313239505139,0.08623814582824701
807,124,1,100,1,0.01,0.5,239.4893898168467,166.89957550803135,0.013867094554973619,0.09948832338506519
808,124,1,100,1,0.01,0.7,240.65442847278212,167.1602492129246,0.0139192168539085,0.08727333762428974
809,124,1,100,1,0.01,0.1,301.4434190897439,216.16883539687677,0.017292080269122125,0.08603171868757764
810,124,1,100,1,0.1,0.1,497.4208356156352,350.4535808187732,0.02774206804116451,0.08654707128351379
811,124,1,100,1,0.1,0.3,306.96116793570775,220.14571634419963,0.01759261532186749,0.08596342260187319
812,124,1,100,1,0.1,0.5,265.06311109876276,189.17568827215462,0.015277719992972182,0.08602970296686342
813,124,1,100,1,0.1,0.7,249.82125190944313,176.72723285958875,0.014415918221428181,0.08701539039611812
814,124,1,100,1,0.1,0.1,497.3917760001116,350.43523024828676,0.027744067207085044,0.08609444444829766
815,124,1,100,1,1.0,0.1,899.4480317427043,685.6759020469743,0.05264120870158254,0.08635956590825856
816,124,1,100,1,1.0,0.3,510.6636026085291,359.77899971757404,0.028458272797810966,0.08689104426990854
817,124,1,100,1,1.0,0.5,399.0845117501987,283.5069424374824,0.022523381825707664,0.08660084551030935
818,124,1,100,1,1.0,0.7,344.6956272806429,246.7237127938067,0.01963291307338892,0.1038778261704878
819,124,1,100,1,1.0,0.1,899.5751436509416,685.7672084173093,0.052643464509975486,0.0886150490153919
820,124,1,100,3,0.001,0.1,241.72918027357665,169.86201548403204,0.013994576651285255,0.3482112667777321
821,124,1,100,3,0.001,0.3,242.15934446961373,168.12766451756917,0.013992863016711592,0.37499297748912463
822,124,1,100,3,0.001,0.5,244.1889478348883,169.59422549436925,0.014084733196708955,0.3451780189167369
823,124,1,100,3,0.001,0.7,245.0221458072312,170.27386521309364,0.014119526189262065,0.34603121063926
824,124,1,100,3,0.001,0.1,241.74602010101046,169.8800977497121,0.013995163664155654,0.34864794124256476
825,124,1,100,3,0.01,0.1,301.4361561910937,216.16566519710602,0.017289619757578135,0.34809758446433325
826,124,1,100,3,0.01,0.3,242.48430224086243,170.51588342072196,0.0140311472075962,0.34407067298889155
827,124,1,100,3,0.01,0.5,239.51643329178995,166.91596403784834,0.013868994926505536,0.3655800169164484
828,124,1,100,3,0.01,0.7,240.70897401409954,167.2025329953066,0.013920687543536746,0.3448928702961314
829,124,1,100,3,0.01,0.1,301.4189448216983,216.146433400501,0.01728951366580828,0.34520173072814936
830,124,1,100,3,0.1,0.1,497.2962563592824,350.37014831832636,0.027733901636330972,0.3442507223649458
831,124,1,100,3,0.1,0.3,306.9057849155926,220.08250719849727,0.017588581051770944,0.3462297916412353
832,124,1,100,3,0.1,0.5,265.065445093503,189.17489524791227,0.015275774422766926,0.3453224138780074
833,124,1,100,3,0.1,0.7,249.7946163894696,176.7075263693094,0.014414243525323682,0.36660963838750665
834,124,1,100,3,0.1,0.1,497.4224269798127,350.4627943780108,0.027741477017317592,0.3518474535508589
835,124,1,100,3,1.0,0.1,899.3806651731179,685.6321727257201,0.05262836552249655,0.3475241444327615
836,124,1,100,3,1.0,0.3,510.6900948740224,359.79831792024095,0.02846198873623448,0.3442721583626487
837,124,1,100,3,1.0,0.5,398.75227600107047,283.2729933291878,0.022508667330721262,0.34505917809226294
838,124,1,100,3,1.0,0.7,344.7354248069738,246.7558727393197,0.019633459303046864,0.347007621418346
839,124,1,100,3,1.0,0.1,899.4525650941497,685.6723784407756,0.05262514667856988,0.372928879477761
840,124,1,100,5,0.001,0.1,241.73227623574792,169.86051053125854,0.01399509928018981,0.6079954450780695
841,124,1,100,5,0.001,0.3,242.12720656711534,168.0951499440694,0.013990663148197418,0.6092992262406782
842,124,1,100,5,0.001,0.5,244.18917827045541,169.59871625158033,0.01408470899032052,0.606687914241444
843,124,1,100,5,0.001,0.7,245.00477527412994,170.2364277244774,0.014118053428252546,0.6345878297632391
844,124,1,100,5,0.001,0.1,241.7329905813851,169.86417471933052,0.013994811903075765,0.6109462868083607
845,124,1,100,5,0.01,0.1,301.3795157192039,216.12203982539492,0.017286688271618045,0.6060428402640603
846,124,1,100,5,0.01,0.3,242.49809322247657,170.52836003609454,0.014031425566245844,0.6222199309955944
847,124,1,100,5,0.01,0.5,239.52741537286994,166.9502648451516,0.013870281855199174,0.6218903281471946
848,124,1,100,5,0.01,0.7,240.69449209112324,167.19549114823505,0.013921252791660682,0.6069537943059747
849,124,1,100,5,0.01,0.1,301.33536380003306,216.09272019660193,0.0172877428799143,0.6073635924946178
850,124,1,100,5,0.1,0.1,497.06771399628946,350.2077726717643,0.027728348501223344,0.6320659030567516
851,124,1,100,5,0.1,0.3,306.9885174664519,220.1601248913921,0.01758988220323569,0.606973106210882
852,124,1,100,5,0.1,0.5,265.03956169338136,189.15428428288178,0.015276801425089127,0.6079031120647084
853,124,1,100,5,0.1,0.7,249.7567742763901,176.6526649925588,0.014412646983026318,0.6051903204484419
854,124,1,100,5,0.1,0.1,497.3190245111609,350.38581957033125,0.027738954700906312,0.6294841332869097
855,124,1,100,5,1.0,0.1,899.388873008348,685.6325730552944,0.05262825269797904,0.607625506140969
856,124,1,100,5,1.0,0.3,510.7179877846342,359.81156771591174,0.02845875399977341,0.608321645043113
857,124,1,100,5,1.0,0.5,398.8710662317866,283.3543146048635,0.022510663718801283,0.6330959796905518
858,124,1,100,5,1.0,0.7,344.7011542487226,246.7295668416041,0.01963121449091271,0.606155742298473
859,124,1,100,5,1.0,0.1,899.3354321535171,685.5906943485829,0.052628680795133546,0.6091441024433483
860,124,1,100,7,0.001,0.1,241.73363071899522,169.86135388905845,0.013994587951733473,0.9021289348602295
861,124,1,100,7,0.001,0.3,242.16766631304347,168.13035718307975,0.013992866177054336,0.8935592174530029
862,124,1,100,7,0.001,0.5,244.17564519046672,169.56085341987077,0.014083979377954263,0.8702741319482977
863,124,1,100,7,0.001,0.7,244.98773829001127,170.22271966781489,0.01411689819091741,0.8987283273176714
864,124,1,100,7,0.001,0.1,241.72777104610068,169.85863373637164,0.01399451802879348,0.8683320825750177
865,124,1,100,7,0.01,0.1,301.4251765976783,216.15629593327537,0.017290024181390536,0.8815119699998335
866,124,1,100,7,0.01,0.3,242.48716978564232,170.52141837371732,0.014030914952524247,0.8879145058718595
867,124,1,100,7,0.01,0.5,239.50491742012537,166.91505589740098,0.013868990071302656,0.8679372830824419
868,124,1,100,7,0.01,0.7,240.67716688297722,167.17027375387258,0.01391862927452598,0.9003330144015226
869,124,1,100,7,0.01,0.1,301.33393120004985,216.08897901186583,0.017288351077833317,0.8712232329628684
870,124,1,100,7,0.1,0.1,497.20578777309527,350.309699022796,0.02773086362217029,0.8674107681621205
871,124,1,100,7,0.1,0.3,306.9147880890839,220.1053134197872,0.01758806359669078,0.8935422680594705
872,124,1,100,7,0.1,0.5,265.0127407086137,189.1251635147223,0.0152741464908351,0.9634853493083607
873,124,1,100,7,0.1,0.7,249.75346793190158,176.66279443676345,0.014413125510729484,0.8952136473222212
874,124,1,100,7,0.1,0.1,497.26347736551855,350.3466022150028,0.02773201160556578,0.8648557012731378
875,124,1,100,7,1.0,0.1,899.3485152296612,685.6068213155586,0.052628452809582484,0.8697943037206476
876,124,1,100,7,1.0,0.3,510.66617392910905,359.77657484111074,0.02846121430611679,0.8977590690959584
877,124,1,100,7,1.0,0.5,398.8264442455114,283.3233553261554,0.022507526448462545,0.87277982451699
878,124,1,100,7,1.0,0.7,344.58205830320236,246.63964405582882,0.019630109711903446,0.9138899716463956
879,124,1,100,7,1.0,0.1,899.3276439149079,685.5922306922139,0.052622776490803734,0.8743027557026256
880,124,1,200,1,0.001,0.1,241.74634536764415,169.86109881041082,0.013995337679288327,0.17047585140575058
881,124,1,200,1,0.001,0.3,242.17184096889895,168.1106268698523,0.013992809316340499,0.17701640996066004
882,124,1,200,1,0.001,0.5,244.1931775502351,169.54218097637917,0.014081704688312892,0.16774262081493027
883,124,1,200,1,0.001,0.7,244.9110759370882,170.12864578245765,0.014117887418137819,0.16941692612387912
884,124,1,200,1,0.001,0.1,241.7541186660853,169.87708502869702,0.013995319567677937,0.16861065951260648
885,124,1,200,1,0.01,0.1,301.4729296715055,216.18988588266785,0.017291573017398917,0.1706983826377175
886,124,1,200,1,0.01,0.3,242.50506625027282,170.53834180687556,0.014031862143758435,0.18908563527193933
887,124,1,200,1,0.01,0.5,239.52838093163447,166.94153669834574,0.013869516365555501,0.1739106178283691
888,124,1,200,1,0.01,0.7,240.67673415864337,167.17155202889927,0.013920020848792618,0.16857899319041855
889,124,1,200,1,0.01,0.1,301.46828010819075,216.18731762043873,0.017292226962755772,0.17232162302190604
890,124,1,200,1,0.1,0.1,497.3731880736957,350.4247033011916,0.027743879154913484,0.16775983030145813
891,124,1,200,1,0.1,0.3,307.0050034268668,220.17126005948967,0.0175917119042295,0.1675182472575794
892,124,1,200,1,0.1,0.5,265.0891921526718,189.18175733364035,0.015278286885166371,0.16781655224886805
893,124,1,200,1,0.1,0.7,249.77143834622132,176.65581983119088,0.0144142111409388,0.16990275816483927
894,124,1,200,1,0.1,0.1,497.24923299249235,350.3337390906923,0.027733315589981055,0.16842512650923291
895,124,1,200,1,1.0,0.1,899.4541840185859,685.6895327083972,0.05263731001728469,0.16822674057700412
896,124,1,200,1,1.0,0.3,510.738501150535,359.83297812946495,0.02846749162720862,0.1703857075084339
897,124,1,200,1,1.0,0.5,399.01394590105883,283.44982980317104,0.022517556567955427,0.19236553799022324
898,124,1,200,1,1.0,0.7,344.6913310421524,246.7224641894073,0.01963394932778508,0.1671772870150479
899,124,1,200,1,1.0,0.1,899.4877133631023,685.7076987907507,0.05264169034409724,0.16948097402399231
900,124,1,200,3,0.001,0.1,241.73814912831932,169.86548294382726,0.013994710584348301,0.8037331321022727
901,124,1,200,3,0.001,0.3,242.11501819738604,168.07395647081708,0.013989934545122063,0.7959503694014116
902,124,1,200,3,0.001,0.5,244.15840599331025,169.52067876443522,0.014082183946738026,0.8355575041337446
903,124,1,200,3,0.001,0.7,244.95184459767754,170.16257786572004,0.014117417042771536,0.8004166863181374
904,124,1,200,3,0.001,0.1,241.74536077671138,169.86927929227966,0.013995087576016418,0.8253905122930353
905,124,1,200,3,0.01,0.1,301.4163462275204,216.14751498963042,0.017290537377336972,0.8116076642816717
906,124,1,200,3,0.01,0.3,242.49317811956345,170.52897618879007,0.01403134175964063,0.7961382215673273
907,124,1,200,3,0.01,0.5,239.52009361479725,166.92610329112532,0.01386926001911869,0.8263005126606334
908,124,1,200,3,0.01,0.7,240.67504820215808,167.1859694297867,0.013920252347191454,0.7972233945673163
909,124,1,200,3,0.01,0.1,301.32790668420887,216.0883519699252,0.017288770245437065,0.7943666848269376
910,124,1,200,3,0.1,0.1,497.1533046432192,350.2674424313041,0.027731357941699782,0.8320931738073175
911,124,1,200,3,0.1,0.3,306.9225419948555,220.11095748826463,0.0175875295604906,0.8060603575272993
912,124,1,200,3,0.1,0.5,265.0258418210379,189.13812439265894,0.015274920918469137,0.7979792681607333
913,124,1,200,3,0.1,0.7,249.72761012089342,176.6222511455521,0.01441197579897358,0.8346482406963002
914,124,1,200,3,0.1,0.1,497.2087066816803,350.310717276308,0.027730461275286764,0.8047269474376332
915,124,1,200,3,1.0,0.1,899.3180763979065,685.584721698914,0.05262448292227031,0.8130611939863726
916,124,1,200,3,1.0,0.3,510.6300941554886,359.7592266462397,0.028459596182423955,0.8087385134263472
917,124,1,200,3,1.0,0.5,398.76649736611853,283.27939681977364,0.022506087982887193,0.7976656827059659
918,124,1,200,3,1.0,0.7,344.5507617573029,246.61439301415783,0.019625297255560684,0.8323711698705499
919,124,1,200,3,1.0,0.1,899.3391768060675,685.6025885536512,0.05262248309901911,0.8013172799890692
920,124,1,200,5,0.001,0.1,241.72267485356213,169.8520583165534,0.013994260838375055,1.4492751251567493
921,124,1,200,5,0.001,0.3,242.1522187622829,168.13214800312954,0.013992680696551818,1.4398679299788042
922,124,1,200,5,0.001,0.5,244.17871819291216,169.55776821576185,0.014083965455500209,1.4685574011369185
923,124,1,200,5,0.001,0.7,244.9376673885311,170.1553888018306,0.014117204765891955,1.428960301659324
924,124,1,200,5,0.001,0.1,241.72223254246853,169.85272953258777,0.013994227507285873,1.4503871310840954
925,124,1,200,5,0.01,0.1,301.37713147354543,216.12118296591308,0.017288062235072062,1.4783538471568713
926,124,1,200,5,0.01,0.3,242.48956472258627,170.5190502090049,0.014030875661682119,1.4262301054867832
927,124,1,200,5,0.01,0.5,239.52325793675894,166.92499139721272,0.0138697008050289,1.443688154220581
928,124,1,200,5,0.01,0.7,240.65290408011276,167.13793785114694,0.013918032644941774,1.447848623449152
929,124,1,200,5,0.01,0.1,301.37776526817186,216.11720568411477,0.017288287354995182,1.4329883402044123
930,124,1,200,5,0.1,0.1,497.202348096617,350.3073998757411,0.027730142361966127,1.4555117216977207
931,124,1,200,5,0.1,0.3,306.8976836757078,220.09110010666157,0.017585909556696727,1.4257107864726672
932,124,1,200,5,0.1,0.5,265.01320321131885,189.1271103270525,0.015274277310283219,1.4583854458548806
933,124,1,200,5,0.1,0.7,249.750381430755,176.65539335004962,0.014412605830861082,1.4625884186137805
934,124,1,200,5,0.1,0.1,497.1007982722074,350.23190882292823,0.027730199268654044,1.4228580431504683
935,124,1,200,5,1.0,0.1,899.2592446249478,685.5343898855759,0.05262249957683623,1.4642786329442805
936,124,1,200,5,1.0,0.3,510.6213585420595,359.7544952861258,0.02845783457572079,1.4547118056904187
937,124,1,200,5,1.0,0.5,398.76802563582874,283.2739938304942,0.022505010084732355,1.4302203871987083
938,124,1,200,5,1.0,0.7,344.45069688682275,246.54005722045576,0.01962151987115649,1.4604117436842485
939,124,1,200,5,1.0,0.1,899.2456959117136,685.526209810698,0.052625547944605035,1.4274752356789329
940,124,1,200,7,0.001,0.1,241.72496310101198,169.8566700723276,0.013994478982671747,2.100105047225952
941,124,1,200,7,0.001,0.3,242.14998181179263,168.09592913814873,0.013991294563636928,2.0773528922687876
942,124,1,200,7,0.001,0.5,244.16447341491966,169.53492241519206,0.014083137323322127,2.0856562961231577
943,124,1,200,7,0.001,0.7,244.98320781673172,170.2026671907154,0.014119818380909845,2.0989554578607734
944,124,1,200,7,0.001,0.1,241.73319313638297,169.86425778759278,0.013994771084372064,2.081511757590554
945,124,1,200,7,0.01,0.1,301.3789694272665,216.12168145770008,0.017288231907477372,2.0769340124997226
946,124,1,200,7,0.01,0.3,242.48583934943747,170.51815492539626,0.014030906978372327,2.1831479506059126
947,124,1,200,7,0.01,0.5,239.50428034643244,166.92119442002388,0.013869495426044619,2.0838174603202124
948,124,1,200,7,0.01,0.7,240.6843798601875,167.1751601852079,0.013919453062910137,2.0648445432836358
949,124,1,200,7,0.01,0.1,301.32047172152653,216.07978111527635,0.01728724219076009,2.0747695836153897
950,124,1,200,7,0.1,0.1,497.2262506180847,350.32241505155565,0.027732236628081983,2.0998860705982554
951,124,1,200,7,0.1,0.3,306.91783855681655,220.10978530317087,0.017588363519390474,2.0942691456187856
952,124,1,200,7,0.1,0.5,265.0061655970966,189.11863040108662,0.015273090035713609,2.1008600104938853
953,124,1,200,7,0.1,0.7,249.75812835582917,176.65674668468944,0.014412680936997026,2.094685294411399
954,124,1,200,7,0.1,0.1,497.16857891732894,350.28123709782625,0.02772956396645019,2.1175931583751333
955,124,1,200,7,1.0,0.1,899.2125543932717,685.498587514449,0.052620783953114335,2.1072789538990366
956,124,1,200,7,1.0,0.3,510.5215424035857,359.68323294666857,0.028453291131013435,2.0843655196103184
957,124,1,200,7,1.0,0.5,398.70815601014334,283.2393484228343,0.022504997592775754,2.0973724018443716
958,124,1,200,7,1.0,0.7,344.53867348088744,246.6008214904781,0.019626174992591807,2.082681894302368
959,124,1,200,7,1.0,0.1,899.3240623723178,685.5851428155376,0.05262503113185137,2.124622865156694
