Config ID,Dataset,Window,K,Hidden,Layers,Ridge,Scaling,RMSE,MAE,MAPE,Time
184,RUSSELL2000.xlsx,48,1,100,3,0.001,1.0,36.19636201635516,26.176324347731256,0.018546079641985187,0.17801928520202637
184,SENSEX.xlsx,48,1,100,3,0.001,1.0,719.7854994570307,484.10336804032727,0.013805362669630804,0.17790007591247559
184,SP500.xlsx,48,1,100,3,0.001,1.0,60.81428423630429,41.25387823342057,0.01372673379498593,0.17464566230773926
184,SSE.xlsx,48,1,100,3,0.001,1.0,42.25817237641053,30.054642573781955,0.009634393982612567,0.1718745231628418
185,DJI.xlsx,48,1,100,3,0.01,0.1,691.1965168301244,453.2445959352416,0.018068614563041978,0.23947787284851074
185,HSI.xlsx,48,1,100,3,0.01,0.1,398.49573045542985,304.49057971436685,0.012238756122941754,0.16783452033996582
185,KOSPI.xlsx,48,1,100,3,0.01,0.1,43.73553175988368,32.920024193170335,0.015191771318881025,0.17811942100524902
185,LSE.xlsx,48,1,100,3,0.01,0.1,125.52352130690844,84.65236527393503,0.013991438059916612,0.16561007499694824
185,NASDAQ.xlsx,48,1,100,3,0.01,0.1,255.62298745833473,196.70662534739574,0.020345177379858574,0.16827392578125
185,NIFTY50.xlsx,48,1,100,3,0.01,0.1,272.3927531481285,195.3034578681451,0.01857290131110285,0.1820383071899414
185,NYSE.xlsx,48,1,100,3,0.01,0.1,286.268875897983,188.98827298842443,0.015966836849691975,0.16671228408813477
185,RUSSELL2000.xlsx,48,1,100,3,0.01,0.1,42.775020936282694,30.405535670637132,0.021222387779828728,0.16770410537719727
185,SENSEX.xlsx,48,1,100,3,0.01,0.1,945.8641369719969,673.4810138698354,0.018834343141519865,0.2184295654296875
185,SP500.xlsx,48,1,100,3,0.01,0.1,77.13154337835171,53.17216427680525,0.017605931474410544,0.17062854766845703
185,SSE.xlsx,48,1,100,3,0.01,0.1,50.82528451069656,35.508743560051876,0.011337512774165805,0.17376995086669922
186,DJI.xlsx,48,1,100,3,0.01,0.3,553.0421966518436,361.36501747124134,0.014379531977364251,0.17466521263122559
186,HSI.xlsx,48,1,100,3,0.01,0.3,361.0902965244537,266.69954240342344,0.010753028151272772,0.1567239761352539
186,KOSPI.xlsx,48,1,100,3,0.01,0.3,37.09552576207155,27.72350383605728,0.012902850450420172,0.18187689781188965
186,LSE.xlsx,48,1,100,3,0.01,0.3,116.05461625365761,79.054111087826,0.01305272425965121,0.1744852066040039
186,NASDAQ.xlsx,48,1,100,3,0.01,0.3,201.6764057163588,148.9159148802678,0.015419619805763694,0.2103278636932373
186,NIFTY50.xlsx,48,1,100,3,0.01,0.3,206.85803639605265,146.12697293567103,0.0140402527041955,0.1813521385192871
186,NYSE.xlsx,48,1,100,3,0.01,0.3,246.05908487624643,163.23206082379014,0.01382943612256356,0.18212270736694336
186,RUSSELL2000.xlsx,48,1,100,3,0.01,0.3,36.30342739936085,25.837716754372018,0.018240241629646707,0.17424511909484863
186,SENSEX.xlsx,48,1,100,3,0.01,0.3,718.1096772015314,504.62932848745805,0.014269206743441638,0.17438030242919922
186,SP500.xlsx,48,1,100,3,0.01,0.3,61.11928461734677,41.53341564635987,0.013777845510596238,0.17281460762023926
186,SSE.xlsx,48,1,100,3,0.01,0.3,42.90496907765867,29.218259938341692,0.009345481549957999,0.16809892654418945
187,DJI.xlsx,48,1,100,3,0.01,0.5,545.1258802065784,359.0589841094623,0.014294001512145191,0.17079854011535645
187,HSI.xlsx,48,1,100,3,0.01,0.5,361.67562571394967,267.59474797896826,0.010791292736272821,0.2759692668914795
187,KOSPI.xlsx,48,1,100,3,0.01,0.5,36.67987659062518,27.493225921651575,0.012815250016805755,0.18313264846801758
187,LSE.xlsx,48,1,100,3,0.01,0.5,116.1844283514188,79.9575191805838,0.013210546104877468,0.1731727123260498
187,NASDAQ.xlsx,48,1,100,3,0.01,0.5,196.68731310990094,143.99761299073455,0.014953127428675727,0.17292332649230957
187,NIFTY50.xlsx,48,1,100,3,0.01,0.5,202.3479848219606,139.3331826248463,0.013417582800744473,0.18916845321655273
187,NYSE.xlsx,48,1,100,3,0.01,0.5,245.8269766005832,163.7443077067327,0.013887175318559658,0.18848419189453125
187,RUSSELL2000.xlsx,48,1,100,3,0.01,0.5,36.0184819074016,25.913573820501448,0.018336089123829023,0.18048572540283203
187,SENSEX.xlsx,48,1,100,3,0.01,0.5,703.7952391082576,481.5278068274107,0.013650770208853538,0.18635272979736328
187,SP500.xlsx,48,1,100,3,0.01,0.5,59.992499315474845,40.92181941630391,0.013595770415195132,0.32388854026794434
187,SSE.xlsx,48,1,100,3,0.01,0.5,42.19258061487808,29.248938660591485,0.009368694051260836,0.17879581451416016
188,DJI.xlsx,48,1,100,3,0.01,0.7,546.6857406707528,361.113484503856,0.014376431669018329,0.17406010627746582
188,HSI.xlsx,48,1,100,3,0.01,0.7,362.84826313767024,268.4375742499202,0.010826030744797066,0.15448760986328125
188,KOSPI.xlsx,48,1,100,3,0.01,0.7,36.60786779595121,27.452047510203066,0.012803567355396263,0.18228626251220703
188,LSE.xlsx,48,1,100,3,0.01,0.7,116.3714557067435,80.41226525270567,0.013288187912408864,0.1745448112487793
188,NASDAQ.xlsx,48,1,100,3,0.01,0.7,196.42377657528806,143.21963297593064,0.014891870810270356,0.17556071281433105
188,NIFTY50.xlsx,48,1,100,3,0.01,0.7,202.6368222687328,138.20208560053044,0.013339398021363514,0.19383454322814941
188,NYSE.xlsx,48,1,100,3,0.01,0.7,246.80067498935455,164.4435689730408,0.013952685155351576,0.3390696048736572
188,RUSSELL2000.xlsx,48,1,100,3,0.01,0.7,36.052928737365114,26.004902354089083,0.018412270914498197,0.17431306838989258
188,SENSEX.xlsx,48,1,100,3,0.01,0.7,706.3057569681317,478.57610248142413,0.013601810977683844,0.1764059066772461
188,SP500.xlsx,48,1,100,3,0.01,0.7,60.081187515074724,40.991507877802384,0.013626567782494553,0.17279624938964844
188,SSE.xlsx,48,1,100,3,0.01,0.7,42.12978694297345,29.533861538130132,0.009463907680578778,0.17778396606445312
189,DJI.xlsx,48,1,100,3,0.01,1.0,549.7082868158507,363.9995818441957,0.01449104416999188,0.1811518669128418
189,HSI.xlsx,48,1,100,3,0.01,1.0,363.768009150263,269.159709985535,0.010855230435710989,0.16488361358642578
189,KOSPI.xlsx,48,1,100,3,0.01,1.0,36.564218565815764,27.42278757280522,0.012795540878230698,0.17574381828308105
189,LSE.xlsx,48,1,100,3,0.01,1.0,116.50287289239726,80.69039347763645,0.01333536472714891,0.3451845645904541
189,NASDAQ.xlsx,48,1,100,3,0.01,1.0,197.0351687424537,142.93219002075853,0.014880660016642447,0.17959237098693848
189,NIFTY50.xlsx,48,1,100,3,0.01,1.0,203.73067552076066,138.52291425799393,0.013386665341880887,0.18259024620056152
189,NYSE.xlsx,48,1,100,3,0.01,1.0,247.7101841253837,165.13990804995794,0.014018404342441785,0.17154765129089355
189,RUSSELL2000.xlsx,48,1,100,3,0.01,1.0,36.118708893781914,26.08642255402802,0.01847541193873407,0.17337942123413086
189,SENSEX.xlsx,48,1,100,3,0.01,1.0,711.2038844069773,479.101417306421,0.01363568043277723,0.17486286163330078
189,SP500.xlsx,48,1,100,3,0.01,1.0,60.33310278257017,41.118410590059334,0.013672866718519793,0.1807711124420166
189,SSE.xlsx,48,1,100,3,0.01,1.0,42.16223839875129,29.782681717792162,0.00954533507060012,0.17313289642333984
190,DJI.xlsx,48,1,100,3,0.1,0.1,1140.17446983452,714.6471284647174,0.028703008335615742,0.30205655097961426
190,HSI.xlsx,48,1,100,3,0.1,0.1,570.294064822966,429.80773573038266,0.01721485371968923,0.15926527976989746
190,KOSPI.xlsx,48,1,100,3,0.1,0.1,70.5040303231739,51.98820185633518,0.023665178100054356,0.17420005798339844
190,LSE.xlsx,48,1,100,3,0.1,0.1,184.56278783849538,117.9980504678332,0.019646088671859536,0.1700575351715088
190,NASDAQ.xlsx,48,1,100,3,0.1,0.1,423.2851991805813,341.81636105399144,0.03550467699352446,0.17646145820617676
190,NIFTY50.xlsx,48,1,100,3,0.1,0.1,485.48322345877665,338.89950796671445,0.032141265005448505,0.18671965599060059
190,NYSE.xlsx,48,1,100,3,0.1,0.1,461.4622107224244,299.5149468411594,0.02529621242066072,0.17037200927734375
190,RUSSELL2000.xlsx,48,1,100,3,0.1,0.1,69.42640089875964,49.13296429301822,0.03392126943912147,0.1791083812713623
190,SENSEX.xlsx,48,1,100,3,0.1,0.1,1690.747176660765,1174.4331515644349,0.032759158108420665,0.2643115520477295
190,SP500.xlsx,48,1,100,3,0.1,0.1,128.9154187845991,89.73527088535701,0.029891794483908166,0.17691373825073242
190,SSE.xlsx,48,1,100,3,0.1,0.1,71.03072324217005,48.50729628647638,0.015419713810067242,0.17949509620666504
191,DJI.xlsx,48,1,100,3,0.1,0.3,704.2931046960008,461.4106669444116,0.018396813057100104,0.17280912399291992
191,HSI.xlsx,48,1,100,3,0.1,0.3,402.82714144693443,308.2663658965078,0.012387770187453384,0.16027450561523438
191,KOSPI.xlsx,48,1,100,3,0.1,0.3,44.410126464198,33.44669349785222,0.01542401723963756,0.17673397064208984
191,LSE.xlsx,48,1,100,3,0.1,0.3,126.7903476719351,85.42285918947499,0.014122752481208457,0.17525029182434082
191,NASDAQ.xlsx,48,1,100,3,0.1,0.3,260.50229802015,200.87347796973185,0.020781140057313678,0.22103428840637207
191,NIFTY50.xlsx,48,1,100,3,0.1,0.3,278.31128960427054,199.23842749845392,0.018942036473641077,0.23167634010314941
191,NYSE.xlsx,48,1,100,3,0.1,0.3,290.5490237529652,191.8913316037267,0.016212549854293108,0.17339444160461426
191,RUSSELL2000.xlsx,48,1,100,3,0.1,0.3,43.43307442000211,30.93850955529551,0.021587124148846303,0.16362404823303223
191,SENSEX.xlsx,48,1,100,3,0.1,0.3,967.4351515097295,687.6628480540897,0.01922475274749388,0.18088364601135254
191,SP500.xlsx,48,1,100,3,0.1,0.3,78.58973094080362,54.23967602045993,0.017958510091268306,0.17688465118408203
191,SSE.xlsx,48,1,100,3,0.1,0.3,51.505764110659946,35.95537102218908,0.011479576086605147,0.16734623908996582
192,DJI.xlsx,48,1,100,3,0.1,0.5,606.941913464728,397.3521458686229,0.015814476226459012,0.1701502799987793
192,HSI.xlsx,48,1,100,3,0.1,0.5,372.1600702086984,277.8391885230351,0.011187678778984722,0.23128128051757812
192,KOSPI.xlsx,48,1,100,3,0.1,0.5,39.413655837096854,29.381233826613286,0.013630059839070691,0.18750357627868652
192,LSE.xlsx,48,1,100,3,0.1,0.5,118.50452518267929,80.55489253164927,0.013302814423519785,0.185288667678833
192,NASDAQ.xlsx,48,1,100,3,0.1,0.5,223.81375120785702,168.0467111319693,0.017359044259334006,0.17340898513793945
192,NIFTY50.xlsx,48,1,100,3,0.1,0.5,232.14530825226674,167.51890095884298,0.0159973965376527,0.1855943202972412
192,NYSE.xlsx,48,1,100,3,0.1,0.5,259.22186677632004,170.5306917650344,0.014410494585943541,0.16625690460205078
192,RUSSELL2000.xlsx,48,1,100,3,0.1,0.5,38.59576919016183,27.280716373955958,0.019121801152716025,0.1727275848388672
192,SENSEX.xlsx,48,1,100,3,0.1,0.5,806.2486009667444,578.4883745274617,0.016250909979127495,0.17902898788452148
192,SP500.xlsx,48,1,100,3,0.1,0.5,67.4230215131505,45.9107531225933,0.015194542803679432,0.37055110931396484
192,SSE.xlsx,48,1,100,3,0.1,0.5,46.14440754078686,31.948575258626523,0.010204753784220876,0.17096209526062012
193,DJI.xlsx,48,1,100,3,0.1,0.7,570.673632336007,373.4259362339318,0.014855191129606133,0.16383099555969238
193,HSI.xlsx,48,1,100,3,0.1,0.7,363.68143697173593,269.1102272583189,0.01084441764595191,0.15656828880310059
193,KOSPI.xlsx,48,1,100,3,0.1,0.7,37.81361657165372,28.205214175702196,0.013108753419923238,0.18010902404785156
193,LSE.xlsx,48,1,100,3,0.1,0.7,116.56688145913506,79.15644751101665,0.013068309863518554,0.17548155784606934
193,NASDAQ.xlsx,48,1,100,3,0.1,0.7,209.41682436196447,154.86001346174731,0.016003942133686704,0.1703934669494629
193,NIFTY50.xlsx,48,1,100,3,0.1,0.7,215.16223692823024,153.66978854629642,0.014728909927438388,0.18954706192016602
193,NYSE.xlsx,48,1,100,3,0.1,0.7,249.59374252747693,165.3077725001475,0.013989034463437907,0.34520745277404785
193,RUSSELL2000.xlsx,48,1,100,3,0.1,0.7,36.99299130136792,26.208247259714458,0.018453855429286663,0.17415142059326172
193,SENSEX.xlsx,48,1,100,3,0.1,0.7,747.0109426364229,530.764659902813,0.014968530203738001,0.2011256217956543
193,SP500.xlsx,48,1,100,3,0.1,0.7,63.22600073660329,42.85911003196692,0.01419438064546514,0.19098663330078125
193,SSE.xlsx,48,1,100,3,0.1,0.7,44.02067035730205,30.07684133827604,0.009615657657021557,0.174102783203125
194,DJI.xlsx,48,1,100,3,0.1,1.0,551.1659067957016,360.3054931158679,0.014338689292889775,0.17598891258239746
194,HSI.xlsx,48,1,100,3,0.1,1.0,360.9510972672983,266.6469637496447,0.0107512435584236,0.1640613079071045
194,KOSPI.xlsx,48,1,100,3,0.1,1.0,37.02901242996157,27.67882822672731,0.012883840824405985,0.18020009994506836
194,LSE.xlsx,48,1,100,3,0.1,1.0,116.03690149708633,79.12698585466613,0.013066061627378273,0.34100985527038574
194,NASDAQ.xlsx,48,1,100,3,0.1,1.0,200.8672567593691,148.41038259261055,0.01536775248714826,0.17004036903381348
194,NIFTY50.xlsx,48,1,100,3,0.1,1.0,206.0015859495905,145.22822005048008,0.013955325788333962,0.1903073787689209
194,NYSE.xlsx,48,1,100,3,0.1,1.0,245.79687644869293,163.15449332414383,0.013824994867388377,0.18248248100280762
194,RUSSELL2000.xlsx,48,1,100,3,0.1,1.0,36.24251761933385,25.83728717902434,0.018244896194028557,0.1737840175628662
194,SENSEX.xlsx,48,1,100,3,0.1,1.0,715.148134600209,501.4307595537896,0.014180765329488207,0.18296313285827637
194,SP500.xlsx,48,1,100,3,0.1,1.0,60.87903616793661,41.38780350664092,0.013732507636785008,0.17785334587097168
194,SSE.xlsx,48,1,100,3,0.1,1.0,42.77543074934788,29.139099733781833,0.009320861519930373,0.16541123390197754
195,DJI.xlsx,48,1,100,3,1.0,0.1,1778.8277798339118,1183.8222480260877,0.04774010605617267,0.26506924629211426
195,HSI.xlsx,48,1,100,3,1.0,0.1,902.7045677559253,642.0800204295105,0.02579584159107374,0.1625196933746338
195,KOSPI.xlsx,48,1,100,3,1.0,0.1,131.36202804764596,98.5173719890984,0.04431764033804166,0.1747145652770996
195,LSE.xlsx,48,1,100,3,1.0,0.1,335.9421328799538,210.60665503893273,0.03560377772741802,0.1728525161743164
195,NASDAQ.xlsx,48,1,100,3,1.0,0.1,680.2457370926815,584.4168969422388,0.05993759083388832,0.1742863655090332
195,NIFTY50.xlsx,48,1,100,3,1.0,0.1,854.795312257928,640.7194009353207,0.06064345559527126,0.1840355396270752
195,NYSE.xlsx,48,1,100,3,1.0,0.1,804.5631198993502,536.4066103506493,0.04555817460910517,0.17387080192565918
195,RUSSELL2000.xlsx,48,1,100,3,1.0,0.1,127.20308773231562,92.88983491746625,0.0644213958618688,0.21111083030700684
195,SENSEX.xlsx,48,1,100,3,1.0,0.1,2926.215747949702,2193.151488603895,0.060993663183897914,0.20836782455444336
195,SP500.xlsx,48,1,100,3,1.0,0.1,200.91995138189984,149.97476063605563,0.04976933739429887,0.16746973991394043
195,SSE.xlsx,48,1,100,3,1.0,0.1,107.15837844375028,77.32352351034068,0.02435488364490229,0.167449951171875
196,DJI.xlsx,48,1,100,3,1.0,0.3,1169.0841736116597,731.8528167441808,0.029413441268642645,0.1669011116027832
196,HSI.xlsx,48,1,100,3,1.0,0.3,581.8367378653177,436.99989868460483,0.017503066843095237,0.16005277633666992
196,KOSPI.xlsx,48,1,100,3,1.0,0.3,72.48933284698758,53.3891554105105,0.02427993828421594,0.18402409553527832
196,LSE.xlsx,48,1,100,3,1.0,0.3,189.31698241240196,120.67618633586387,0.020100243708124604,0.1747579574584961
196,NASDAQ.xlsx,48,1,100,3,1.0,0.3,434.6744830227307,352.23097757347284,0.03658877164402341,0.3240809440612793
196,NIFTY50.xlsx,48,1,100,3,1.0,0.3,500.05048038604593,349.34848410088927,0.03312905194232345,0.19607806205749512
196,NYSE.xlsx,48,1,100,3,1.0,0.3,473.31085041619156,306.7440165765632,0.025911607183628275,0.17382597923278809
196,RUSSELL2000.xlsx,48,1,100,3,1.0,0.3,71.40787016038558,50.516131435303656,0.034874715828976124,0.16725444793701172
196,SENSEX.xlsx,48,1,100,3,1.0,0.3,1739.3531404951484,1210.0982622349316,0.03375231686794776,0.18501853942871094
196,SP500.xlsx,48,1,100,3,1.0,0.3,132.18065318514266,92.1353480456143,0.030703484537508086,0.1740119457244873
196,SSE.xlsx,48,1,100,3,1.0,0.3,72.16850404630284,49.35756283023933,0.015685739535019973,0.16843080520629883
197,DJI.xlsx,48,1,100,3,1.0,0.5,916.6740020558453,586.4967730752971,0.023436364840542494,0.17044472694396973
197,HSI.xlsx,48,1,100,3,1.0,0.5,481.73773467613046,368.2467400618511,0.014755643050331925,0.318040132522583
197,KOSPI.xlsx,48,1,100,3,1.0,0.5,56.555823004868664,42.228084880965106,0.01935737094426463,0.17244815826416016
197,LSE.xlsx,48,1,100,3,1.0,0.5,152.10370351466076,99.79691740861182,0.016558011748368417,0.1801774501800537
197,NASDAQ.xlsx,48,1,100,3,1.0,0.5,339.7223608044681,268.57600491123696,0.027839384132968555,0.17058539390563965
197,NIFTY50.xlsx,48,1,100,3,1.0,0.5,379.31809745475397,266.80440771010143,0.02532759804820271,0.18886423110961914
197,NYSE.xlsx,48,1,100,3,1.0,0.5,369.0189386900045,242.62158188278923,0.020473102023208227,0.1790013313293457
197,RUSSELL2000.xlsx,48,1,100,3,1.0,0.5,55.269112780039606,39.640452929720134,0.02747583656086241,0.17902445793151855
197,SENSEX.xlsx,48,1,100,3,1.0,0.5,1319.172884121901,918.0681578613394,0.025626541551047523,0.17478418350219727
197,SP500.xlsx,48,1,100,3,1.0,0.5,103.06978888660208,71.43671343823758,0.023712117631600332,0.2673072814941406
197,SSE.xlsx,48,1,100,3,1.0,0.5,61.64801974377059,42.3736537519794,0.013500129238888282,0.17543530464172363
198,DJI.xlsx,48,1,100,3,1.0,0.7,791.2246141026069,514.0023929992641,0.020494414538399303,0.17626285552978516
198,HSI.xlsx,48,1,100,3,1.0,0.7,434.15634258902963,332.8416359542731,0.013355593584714172,0.16231989860534668
198,KOSPI.xlsx,48,1,100,3,1.0,0.7,49.28357005082265,37.13816970073507,0.01708032993198424,0.1722407341003418
198,LSE.xlsx,48,1,100,3,1.0,0.7,136.24838134180217,91.08972348556642,0.015082545005244696,0.1756730079650879
198,NASDAQ.xlsx,48,1,100,3,1.0,0.7,293.03090571428044,228.62470955649636,0.023656595420116805,0.1771717071533203
198,NIFTY50.xlsx,48,1,100,3,1.0,0.7,319.638319375239,227.36549447251525,0.021599001457659996,0.18312382698059082
198,NYSE.xlsx,48,1,100,3,1.0,0.7,321.6606861598973,213.18976032997122,0.01801154280198928,0.22943568229675293
198,RUSSELL2000.xlsx,48,1,100,3,1.0,0.7,48.09261370053509,34.63330119573334,0.024098467409369266,0.17002367973327637
198,SENSEX.xlsx,48,1,100,3,1.0,0.7,1112.1026149509714,784.8778269825186,0.02193096377852098,0.1783766746520996
198,SP500.xlsx,48,1,100,3,1.0,0.7,88.56165544619219,61.23651670293895,0.020270324681459683,0.17330551147460938
198,SSE.xlsx,48,1,100,3,1.0,0.7,55.864582716464135,38.742609149934424,0.01235788385625384,0.16834020614624023
199,DJI.xlsx,48,1,100,3,1.0,1.0,691.7292227633804,453.57441034567285,0.018082223385758458,0.17855095863342285
199,HSI.xlsx,48,1,100,3,1.0,1.0,398.51484443835966,304.50891165418983,0.012239494781474857,0.15839934349060059
199,KOSPI.xlsx,48,1,100,3,1.0,1.0,43.71782484122284,32.906000204677774,0.015184754656861185,0.29642295837402344
199,LSE.xlsx,48,1,100,3,1.0,1.0,125.51907260893435,84.6484270115906,0.013990492284265117,0.19661664962768555
199,NASDAQ.xlsx,48,1,100,3,1.0,1.0,255.5728252416907,196.64639355229073,0.02033901088138336,0.1734485626220703
199,NIFTY50.xlsx,48,1,100,3,1.0,1.0,272.3279551479916,195.27219455176078,0.01856932864520066,0.1952507495880127
199,NYSE.xlsx,48,1,100,3,1.0,1.0,286.30965334447785,189.0251283383021,0.015969769016015992,0.16976022720336914
199,RUSSELL2000.xlsx,48,1,100,3,1.0,1.0,42.783790105605505,30.414594766362,0.0212271594740433,0.18409371376037598
199,SENSEX.xlsx,48,1,100,3,1.0,1.0,946.2426979316098,673.9658919621751,0.018845297862375567,0.18691301345825195
199,SP500.xlsx,48,1,100,3,1.0,1.0,77.13730935172963,53.164366549108934,0.017604133253026885,0.17990779876708984
199,SSE.xlsx,48,1,100,3,1.0,1.0,50.83303073133834,35.514066793248084,0.01133922503236248,0.35555553436279297
200,DJI.xlsx,48,1,100,5,0.001,0.1,551.1308600659867,360.23000210027567,0.014336125103045525,0.3053312301635742
200,HSI.xlsx,48,1,100,5,0.001,0.1,360.9619267406347,266.6513494138571,0.010751439014923241,0.28896474838256836
200,KOSPI.xlsx,48,1,100,5,0.001,0.1,37.024996490045766,27.67562793460008,0.012882890146702543,0.3133704662322998
200,LSE.xlsx,48,1,100,5,0.001,0.1,116.03618187188926,79.12551235914064,0.013065816593899647,0.30571627616882324
200,NASDAQ.xlsx,48,1,100,5,0.001,0.1,200.7846466504743,148.23384945285923,0.015352815165352874,0.4301004409790039
200,NIFTY50.xlsx,48,1,100,5,0.001,0.1,205.91285020410606,145.07314854663989,0.013943169239274498,0.3351457118988037
200,NYSE.xlsx,48,1,100,5,0.001,0.1,245.80328976493954,163.1568371893381,0.013825227572181758,0.30229783058166504
200,RUSSELL2000.xlsx,48,1,100,5,0.001,0.1,36.23410830460829,25.826628065237653,0.01823994060616195,0.301194429397583
200,SENSEX.xlsx,48,1,100,5,0.001,0.1,715.0726028384679,501.172246059012,0.014175200166202308,0.32127857208251953
200,SP500.xlsx,48,1,100,5,0.001,0.1,60.88845301072085,41.397619266904066,0.013735705723040583,0.41638922691345215
200,SSE.xlsx,48,1,100,5,0.001,0.1,42.77479968865515,29.14038793821526,0.009321219920171932,0.29053330421447754
201,DJI.xlsx,48,1,100,5,0.001,0.3,549.355522893198,363.52630148131965,0.014472419002819542,0.2976195812225342
201,HSI.xlsx,48,1,100,5,0.001,0.3,363.65100234166874,269.0809397775698,0.010851952804698086,0.27234959602355957
201,KOSPI.xlsx,48,1,100,5,0.001,0.3,36.5924001244008,27.447028700153577,0.012804473013770062,0.3128774166107178
201,LSE.xlsx,48,1,100,5,0.001,0.3,116.49602021184569,80.67224322497714,0.01333225016672925,0.3303508758544922
201,NASDAQ.xlsx,48,1,100,5,0.001,0.3,196.91502189629978,142.99898179538684,0.014883789413955078,0.3202207088470459
201,NIFTY50.xlsx,48,1,100,5,0.001,0.3,203.51436911043112,138.272582528728,0.013365377356456608,0.3271956443786621
201,NYSE.xlsx,48,1,100,5,0.001,0.3,247.58160835655306,165.06139207740063,0.014010618044325292,0.3116638660430908
201,RUSSELL2000.xlsx,48,1,100,5,0.001,0.3,36.10881032508586,26.07268948750195,0.018466016638021315,0.308089017868042
201,SENSEX.xlsx,48,1,100,5,0.001,0.3,710.4505853882855,478.61306922774276,0.013621292412814233,0.42096877098083496
201,SP500.xlsx,48,1,100,5,0.001,0.3,60.307833498035514,41.1206381001021,0.013672216115150805,0.3031482696533203
201,SSE.xlsx,48,1,100,5,0.001,0.3,42.161657487484916,29.766837856540544,0.009540036016996689,0.29368090629577637
202,DJI.xlsx,48,1,100,5,0.001,0.5,552.4194917660726,366.66799276560215,0.01459869313317918,0.2996203899383545
202,HSI.xlsx,48,1,100,5,0.001,0.5,364.43106191418894,269.7240340908776,0.010877970615933836,0.26729345321655273
202,KOSPI.xlsx,48,1,100,5,0.001,0.5,36.55974615492156,27.42441011891519,0.012799072867829839,0.3723623752593994
202,LSE.xlsx,48,1,100,5,0.001,0.5,116.60429344436977,80.90435088555677,0.013371629070308207,0.3373692035675049
202,NASDAQ.xlsx,48,1,100,5,0.001,0.5,197.8599532812494,143.00404353339835,0.014901602795256826,0.31297969818115234
202,NIFTY50.xlsx,48,1,100,5,0.001,0.5,204.74110513366782,138.7809575131933,0.013427781388276602,0.32856154441833496
202,NYSE.xlsx,48,1,100,5,0.001,0.5,248.36132721768283,165.6104753928841,0.014062069282225585,0.30873966217041016
202,RUSSELL2000.xlsx,48,1,100,5,0.001,0.5,36.160058188846705,26.140914986248404,0.018519283062700287,0.2980234622955322
202,SENSEX.xlsx,48,1,100,5,0.001,0.5,716.2383142787444,481.6307239781695,0.013726826398866748,0.3689563274383545
202,SP500.xlsx,48,1,100,5,0.001,0.5,60.62314737567231,41.268563970130714,0.013724631917322422,0.3151435852050781
202,SSE.xlsx,48,1,100,5,0.001,0.5,42.22418822679253,29.97445282399846,0.009607588693078425,0.29099035263061523
203,DJI.xlsx,48,1,100,5,0.001,0.7,553.5243260179318,367.64603169577305,0.014638019555335162,0.2991001605987549
203,HSI.xlsx,48,1,100,5,0.001,0.7,364.7108110421213,269.943929917532,0.01088690265035546,0.28232431411743164
203,KOSPI.xlsx,48,1,100,5,0.001,0.7,36.49208289653425,27.38013664983631,0.012783165506753508,0.34874916076660156
203,LSE.xlsx,48,1,100,5,0.001,0.7,116.62775069813723,80.95625942057622,0.013380743532193014,0.31573963165283203
203,NASDAQ.xlsx,48,1,100,5,0.001,0.7,198.06655269646433,142.62009546262814,0.014873237028886002,0.3126804828643799
203,NIFTY50.xlsx,48,1,100,5,0.001,0.7,205.3439369222845,139.1089576574934,0.013462226426511348,0.3133671283721924
203,NYSE.xlsx,48,1,100,5,0.001,0.7,248.56202680937534,165.77589075079436,0.01407786836646543,0.4009876251220703
203,RUSSELL2000.xlsx,48,1,100,5,0.001,0.7,36.182207948369566,26.16366212273331,0.018537115184688792,0.3167591094970703
203,SENSEX.xlsx,48,1,100,5,0.001,0.7,718.7084266663572,483.0570703260278,0.013774726515233256,0.31430602073669434
203,SP500.xlsx,48,1,100,5,0.001,0.7,60.75705309901237,41.29467881553091,0.013736994251231644,0.3007235527038574
203,SSE.xlsx,48,1,100,5,0.001,0.7,42.24615631072084,30.0315108429845,0.009626403478634088,0.28931379318237305
204,DJI.xlsx,48,1,100,5,0.001,1.0,554.1118266967164,368.31535348256926,0.014663796947648664,0.32864904403686523
204,HSI.xlsx,48,1,100,5,0.001,1.0,364.8624490641262,270.03519926269536,0.01089097121766397,0.2852365970611572
204,KOSPI.xlsx,48,1,100,5,0.001,1.0,36.3878516502328,27.315374602902654,0.01275967831409873,0.314713716506958
204,LSE.xlsx,48,1,100,5,0.001,1.0,116.61252209813144,80.95092432993103,0.013380517198521864,0.30626654624938965
204,NASDAQ.xlsx,48,1,100,5,0.001,1.0,198.210426337257,142.16461747712134,0.01483723719597403,0.2960059642791748
204,NIFTY50.xlsx,48,1,100,5,0.001,1.0,205.6851600870799,139.45464806864786,0.013491708462185082,0.392458438873291
204,NYSE.xlsx,48,1,100,5,0.001,1.0,248.70467136688063,165.8592837907982,0.01408710178941204,0.3039815425872803
204,RUSSELL2000.xlsx,48,1,100,5,0.001,1.0,36.196973710157216,26.177461759644192,0.01854662871956326,0.302356481552124
204,SENSEX.xlsx,48,1,100,5,0.001,1.0,719.9332711098442,484.1746551940681,0.013807797447671384,0.3184034824371338
204,SP500.xlsx,48,1,100,5,0.001,1.0,60.810652299874434,41.24748048279286,0.013724866489005366,0.293973445892334
